5.0 0.0 0.035 -0.035 0.0
# T[GeV] y Γ_s[GeV] Γ̄_s[GeV] s[GeV^3] H[GeV] P[GeV^4] dtdT[GeV^-2] Va[GeV] Vabar[GeV]
1.1726647535e-01 9.7364e+00 6.742e-11 9.169e-11 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.964e-09
1.1726647535e-01 9.8970e+00 6.840e-11 9.286e-11 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.964e-09
1.1726647535e-01 1.0058e+01 6.950e-11 9.417e-11 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.964e-09
1.1726647535e-01 1.0218e+01 7.051e-11 9.538e-11 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.965e-09
1.1726647535e-01 1.0379e+01 7.171e-11 9.688e-11 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.965e-09
1.1726647535e-01 1.0539e+01 7.302e-11 9.844e-11 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.965e-09
1.1726647535e-01 1.0700e+01 7.382e-11 9.935e-11 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.965e-09
1.1726647535e-01 1.0861e+01 7.475e-11 1.005e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.965e-09
1.1726647535e-01 1.1021e+01 7.588e-11 1.018e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.958e-09 -7.965e-09
1.1726647535e-01 1.1182e+01 7.687e-11 1.030e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.1342e+01 7.805e-11 1.045e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.1503e+01 7.945e-11 1.062e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.1664e+01 8.029e-11 1.072e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.1824e+01 8.119e-11 1.082e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.1985e+01 8.229e-11 1.096e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.2145e+01 8.328e-11 1.108e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.2306e+01 8.442e-11 1.122e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.2467e+01 8.578e-11 1.139e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.2627e+01 8.676e-11 1.150e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.2788e+01 8.760e-11 1.160e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.2948e+01 8.868e-11 1.174e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.3109e+01 8.973e-11 1.186e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.965e-09
1.1726647535e-01 1.3270e+01 9.081e-11 1.200e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.966e-09
1.1726647535e-01 1.3430e+01 9.212e-11 1.216e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.966e-09
1.1726647535e-01 1.3591e+01 9.328e-11 1.230e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.966e-09
1.1726647535e-01 1.3752e+01 9.411e-11 1.240e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.966e-09
1.1726647535e-01 1.3912e+01 9.513e-11 1.253e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.966e-09
1.1726647535e-01 1.4073e+01 9.624e-11 1.266e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.957e-09 -7.966e-09
1.1726647535e-01 1.4233e+01 9.727e-11 1.279e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.4394e+01 9.851e-11 1.295e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.4555e+01 9.978e-11 1.310e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.4715e+01 1.006e-10 1.320e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.4876e+01 1.016e-10 1.332e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.5036e+01 1.027e-10 1.346e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.5197e+01 1.037e-10 1.358e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.5358e+01 1.049e-10 1.373e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.5518e+01 1.063e-10 1.390e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.5679e+01 1.071e-10 1.400e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.5839e+01 1.080e-10 1.411e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.1726647535e-01 1.6000e+01 1.091e-10 1.425e-10 1.389e-02 8.590e-21 3.143e-04 -1.184e+21 7.956e-09 -7.966e-09
1.2051846222e-01 1.0000e-01 4.440e-13 8.558e-13 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.816e-09 -8.816e-09
1.2051846222e-01 2.6061e-01 1.210e-12 2.100e-12 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.816e-09 -8.816e-09
1.2051846222e-01 4.2121e-01 2.133e-12 3.565e-12 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.816e-09 -8.816e-09
1.2051846222e-01 5.8182e-01 2.975e-12 4.769e-12 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 7.4242e-01 3.731e-12 5.853e-12 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 9.0303e-01 4.722e-12 7.318e-12 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 1.0636e+00 5.828e-12 8.943e-12 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 1.2242e+00 6.939e-12 1.065e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 1.3848e+00 8.311e-12 1.285e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 1.5455e+00 9.798e-12 1.522e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 1.7061e+00 1.093e-11 1.716e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 1.8667e+00 1.230e-11 1.951e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 2.0273e+00 1.390e-11 2.223e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 2.1879e+00 1.537e-11 2.476e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.816e-09
1.2051846222e-01 2.3485e+00 1.704e-11 2.759e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.817e-09
1.2051846222e-01 2.5091e+00 1.894e-11 3.068e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.817e-09
1.2051846222e-01 2.6697e+00 2.022e-11 3.280e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.817e-09
1.2051846222e-01 2.8303e+00 2.159e-11 3.506e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.817e-09
1.2051846222e-01 2.9909e+00 2.320e-11 3.759e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.815e-09 -8.817e-09
1.2051846222e-01 3.1515e+00 2.464e-11 3.982e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 3.3121e+00 2.618e-11 4.217e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 3.4727e+00 2.797e-11 4.479e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 3.6333e+00 2.930e-11 4.665e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 3.7939e+00 3.048e-11 4.832e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 3.9545e+00 3.192e-11 5.030e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 4.1152e+00 3.329e-11 5.213e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 4.2758e+00 3.465e-11 5.396e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 4.4364e+00 3.628e-11 5.612e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 4.5970e+00 3.767e-11 5.784e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 4.7576e+00 3.871e-11 5.912e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.817e-09
1.2051846222e-01 4.9182e+00 3.997e-11 6.071e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.818e-09
1.2051846222e-01 5.0788e+00 4.132e-11 6.234e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.818e-09
1.2051846222e-01 5.2394e+00 4.255e-11 6.387e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.818e-09
1.2051846222e-01 5.4000e+00 4.404e-11 6.574e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.818e-09
1.2051846222e-01 5.5606e+00 4.554e-11 6.751e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.814e-09 -8.818e-09
1.2051846222e-01 5.7212e+00 4.649e-11 6.858e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 5.8818e+00 4.764e-11 6.995e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 6.0424e+00 4.897e-11 7.152e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 6.2030e+00 5.013e-11 7.288e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 6.3636e+00 5.151e-11 7.456e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 6.5242e+00 5.310e-11 7.647e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 6.6848e+00 5.405e-11 7.749e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 6.8455e+00 5.511e-11 7.871e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 7.0061e+00 5.644e-11 8.029e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 7.1667e+00 5.756e-11 8.158e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 7.3273e+00 5.887e-11 8.316e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.818e-09
1.2051846222e-01 7.4879e+00 6.045e-11 8.510e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.819e-09
1.2051846222e-01 7.6485e+00 6.149e-11 8.622e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.819e-09
1.2051846222e-01 7.8091e+00 6.248e-11 8.735e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.819e-09
1.2051846222e-01 7.9697e+00 6.376e-11 8.888e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.819e-09
1.2051846222e-01 8.1303e+00 6.493e-11 9.023e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.819e-09
1.2051846222e-01 8.2909e+00 6.618e-11 9.174e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.813e-09 -8.819e-09
1.2051846222e-01 8.4515e+00 6.770e-11 9.363e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 8.6121e+00 6.891e-11 9.498e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 8.7727e+00 6.986e-11 9.607e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 8.9333e+00 7.106e-11 9.751e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 9.0939e+00 7.229e-11 9.895e-11 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 9.2545e+00 7.347e-11 1.004e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 9.4152e+00 7.493e-11 1.022e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 9.5758e+00 7.633e-11 1.038e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 9.7364e+00 7.725e-11 1.049e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 9.8970e+00 7.840e-11 1.063e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 1.0058e+01 7.967e-11 1.078e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.819e-09
1.2051846222e-01 1.0218e+01 8.082e-11 1.092e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.820e-09
1.2051846222e-01 1.0379e+01 8.223e-11 1.109e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.820e-09
1.2051846222e-01 1.0539e+01 8.373e-11 1.127e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.820e-09
1.2051846222e-01 1.0700e+01 8.465e-11 1.138e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.820e-09
1.2051846222e-01 1.0861e+01 8.573e-11 1.151e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.812e-09 -8.820e-09
1.2051846222e-01 1.1021e+01 8.705e-11 1.167e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.1182e+01 8.819e-11 1.181e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.1342e+01 8.954e-11 1.198e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.1503e+01 9.117e-11 1.218e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.1664e+01 9.213e-11 1.229e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.1824e+01 9.319e-11 1.241e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.1985e+01 9.448e-11 1.257e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.2145e+01 9.562e-11 1.271e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.2306e+01 9.692e-11 1.288e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.2467e+01 9.851e-11 1.308e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.2627e+01 9.964e-11 1.321e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.820e-09
1.2051846222e-01 1.2788e+01 1.006e-10 1.332e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.821e-09
1.2051846222e-01 1.2948e+01 1.019e-10 1.348e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.821e-09
1.2051846222e-01 1.3109e+01 1.031e-10 1.363e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.821e-09
1.2051846222e-01 1.3270e+01 1.043e-10 1.378e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.821e-09
1.2051846222e-01 1.3430e+01 1.058e-10 1.398e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.811e-09 -8.821e-09
1.2051846222e-01 1.3591e+01 1.072e-10 1.414e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.3752e+01 1.081e-10 1.425e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.3912e+01 1.093e-10 1.440e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.4073e+01 1.106e-10 1.456e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.4233e+01 1.118e-10 1.470e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.4394e+01 1.133e-10 1.489e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.4555e+01 1.147e-10 1.507e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.4715e+01 1.156e-10 1.518e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.4876e+01 1.168e-10 1.532e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.5036e+01 1.181e-10 1.548e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.5197e+01 1.193e-10 1.562e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.821e-09
1.2051846222e-01 1.5358e+01 1.206e-10 1.580e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.822e-09
1.2051846222e-01 1.5518e+01 1.222e-10 1.600e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.822e-09
1.2051846222e-01 1.5679e+01 1.232e-10 1.611e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.822e-09
1.2051846222e-01 1.5839e+01 1.242e-10 1.624e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.822e-09
1.2051846222e-01 1.6000e+01 1.256e-10 1.641e-10 1.536e-02 9.170e-21 3.539e-04 -1.103e+21 8.810e-09 -8.822e-09
1.2386063188e-01 1.0000e-01 5.065e-13 9.818e-13 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.794e-09 -9.794e-09
1.2386063188e-01 2.6061e-01 1.389e-12 2.428e-12 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.794e-09 -9.794e-09
1.2386063188e-01 4.2121e-01 2.451e-12 4.127e-12 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.794e-09 -9.794e-09
1.2386063188e-01 5.8182e-01 3.418e-12 5.522e-12 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.794e-09 -9.794e-09
1.2386063188e-01 7.4242e-01 4.287e-12 6.777e-12 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.794e-09 -9.794e-09
1.2386063188e-01 9.0303e-01 5.434e-12 8.496e-12 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.794e-09
1.2386063188e-01 1.0636e+00 6.720e-12 1.043e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.794e-09
1.2386063188e-01 1.2242e+00 8.019e-12 1.248e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.794e-09
1.2386063188e-01 1.3848e+00 9.628e-12 1.514e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.794e-09
1.2386063188e-01 1.5455e+00 1.137e-11 1.799e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 1.7061e+00 1.269e-11 2.032e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 1.8667e+00 1.429e-11 2.313e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 2.0273e+00 1.613e-11 2.630e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 2.1879e+00 1.782e-11 2.922e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 2.3485e+00 1.972e-11 3.247e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 2.5091e+00 2.189e-11 3.600e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 2.6697e+00 2.334e-11 3.838e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 2.8303e+00 2.488e-11 4.090e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 2.9909e+00 2.671e-11 4.374e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.793e-09 -9.795e-09
1.2386063188e-01 3.1515e+00 2.833e-11 4.619e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.795e-09
1.2386063188e-01 3.3121e+00 3.008e-11 4.880e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.795e-09
1.2386063188e-01 3.4727e+00 3.211e-11 5.173e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.795e-09
1.2386063188e-01 3.6333e+00 3.360e-11 5.376e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.795e-09
1.2386063188e-01 3.7939e+00 3.493e-11 5.559e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.795e-09
1.2386063188e-01 3.9545e+00 3.655e-11 5.780e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 4.1152e+00 3.810e-11 5.981e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 4.2758e+00 3.963e-11 6.183e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 4.4364e+00 4.149e-11 6.427e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 4.5970e+00 4.307e-11 6.618e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 4.7576e+00 4.424e-11 6.758e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 4.9182e+00 4.569e-11 6.937e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 5.0788e+00 4.721e-11 7.121e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 5.2394e+00 4.862e-11 7.291e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.792e-09 -9.796e-09
1.2386063188e-01 5.4000e+00 5.033e-11 7.505e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.796e-09
1.2386063188e-01 5.5606e+00 5.204e-11 7.706e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.796e-09
1.2386063188e-01 5.7212e+00 5.312e-11 7.826e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.796e-09
1.2386063188e-01 5.8818e+00 5.445e-11 7.982e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.796e-09
1.2386063188e-01 6.0424e+00 5.597e-11 8.162e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.796e-09
1.2386063188e-01 6.2030e+00 5.730e-11 8.317e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.797e-09
1.2386063188e-01 6.3636e+00 5.888e-11 8.511e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.797e-09
1.2386063188e-01 6.5242e+00 6.072e-11 8.730e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.797e-09
1.2386063188e-01 6.6848e+00 6.180e-11 8.846e-11 1.707e-02 9.811e-21 3.995e-04 -1.046e+21 9.791e-09 -9.797e-09
